movie_id,movie_name,tags,rating
tt9765144,Zombie for Sale,"Comedy, Horror, Sci-Fi, When a pharmaceutical company's illegal experiments inadvertently create a zombie, the strange Park family finds it and tries to profit from it., Lee Min-jae, Jae-yeong Jeong, 
Nam-gil Kim, 
Uhm Ji-won, 
Soo-kyung Lee",6.6
tt15512500,Video Shop Tales of Terror,"Horror, A sinister video rental store is the portal to six tales of terror. This is an anthology horror in the classic style of horror studios from the past but with a twist., Alexander Churchyard, 
Max Davenport, 
Mj Dixon, 
Andrew Elias, 
Michael Fausti, 
Geoff Harmer, 
Tony Mardon, 
Sam Mason-Bell, 
Thomas Lee Rutter, Dani Thompson, 
Laurence R. Harvey, 
Ayvianna Snow, 
Stella Paris",7.5
tt21116308,Keramat 2: Caruban Larang,"Horror, It will focus on a production team entitled ""Menari Di Atas Angin"" departing from Jakarta to the Bantul area in order to do pre-shooting. But overtime, many oddities and mysterious problems befall them., Monty Tiwa, Umay Shahab, 
Lutesha, 
Ajil Ditto, 
Arla Ailani",6.6
tt9010522,Ravening,"Drama, Fantasy, Horror, Two chaste lovers bow down to social taboos and repress their feelings, but doing so pushes them towards a horrific crime., Bhaskar Hazarika, Lima Das, 
Arghadeep Baruah, 
Neetali Das, 
Sagar Saurabh",7.9
tt15790974,Deinfluencer,"Horror, Thriller, A cheerleader is imprisoned and made to jump through social media challenges for a seemingly motivated kidnapper - but does he want more than he is telling her?, Jamie Bailey, Simon Phillips, 
Jason Sedlar, 
Anne-Carolyne Binette, 
Caylin Turner",6.0
tt5061126,Rocky Horror Show Live,"Comedy, Horror, Musical, A live stage production of the musical, filmed at the Playhouse Theatre in London, commemorating the 40th anniversary of the release of The Rocky Horror Picture Show (1975)., Christopher Luscombe, Jayde Westaby, 
Haley Flaherty, 
Ben Forster, 
Stephen Fry",8.1
tt9728306,The Stranger,"Horror, Following the death of her husband, the grieving proprietor of a small hotel finds her life turned further upside down after the arrival of a mysterious guest who won't leave., Mike Clarke, 
Paul Gerrard, Damien Ashley, 
Jennifer K Preston, 
Isabella Percival, 
Jake Francis",6.7
tt11777298,DAU. Degeneratsiya,"Drama, Horror, Thriller, A secret Soviet Institute conducts scientific and occult experiments on animals and people, aiming at creating an ""ideal human being"". A KGB general and his aides prefer to turn a blind eye...                See full summary », Ilya Khrzhanovskiy, 
Ilya Permyakov, Vladimir Azhippo, 
Dmitry Kaledin, 
Olga Shkabarnya, 
Alexei Blinov",6.6
tt6993240,Killroy Was Here,"Comedy, Horror, A horror anthology centred around the phenomenon of the ""Kilroy Was Here"" graffiti., Kevin Smith, Ryan O'Nan, 
Harley Quinn Smith, 
Jason Mewes, 
Azita Ghanizada",7.1
tt23024514,Ballabhpurer Roopkotha,"Comedy, Horror, King Bhupati Ray of Ballabhpur is almost bankrupt. He plans to sell off his dilapidated ancestral mansion to repay his debts. But the ghost of an ancestor decides to play spoilsport., Anirban Bhattacharya, Satyam Bhattacharya, 
Surangana Banerjee, 
Debraj Bhattacharya, 
Shyamal Chakraborty",8.2
tt8428550,Canvas,"Horror, When a demon known as 'The Painter' comes to Earth, FBI agent George Rohan finds himself tasked with covering up The Painter's multiplying murders. Meanwhile a journalist, Reila Martin works to unveil George's growing web of lies., Ryan Guiterman, Mandy Bishop, 
Tymon Brown, 
Marama Corlett, 
Isabel Ellison",8.0
tt20117176,The Monster Mash,"Horror, The Days of Creature Features Are Back., Kevin Losani, 
Richard Terrasi, Michael Gentile, 
William Kozy, 
Cherry Fu, 
Justina Valentine",6.9
tt23114968,The Blackwell Ghost 7,"Horror, A filmmaker attempts to continue his paranormal adventure but finds himself stalked and tormented by a dangerous person who follows his every move., Turner Clay, Turner Clay",6.4
tt11416582,Amber Road,"Horror, This is a horrific tale filled with twists and turns in a world where nothing is as it seems. A couple find themselves imprisoned by a serial killer driven by the demands and depravity of individuals finding a community on the dark web., B. Luciano Barsuglia, Rachel Riley, 
Elissa Dowling, 
William McNamara, 
Crystal J. Huang",8.2
tt3224036,The Labyrinth,"Fantasy, Horror, Sci-Fi, A horror-mystery-thriller exploring the unknown, the unexplained, and the unimaginable, with eight intertwined stories on life, death, regret, and atonement., John Berardo, 
Jessica Kaye, 
Katrelle N. Kindred, 
Quyên Nguyen-Le, 
Victoria Rose, 
Kaushik Sampath, 
Camila Ohara Tanabe, 
Tarek Tohme, James Franco, 
Josh Peck, 
Jim Parrack, 
Jason Ritter",6.7
tt21352340,Fazbear: The Fallen Child,"Animation, Comedy, Horror, Michael finds himself returning to his childhood town after horrifying memories return haunting his perfect life. He finds himself in the center of a maze where things get twisted for him as he attempts to leave the past behind., Chris Juarez, Brandon Finney, 
Basurtoj15, 
DJ_Voicebox, 
DrewTheDucky",5.9
tt14253784,Junglemahal: The Awakening,"Horror, Loosely based on real incidents in the monsoon of mid 80s during the uprising of naxalites in eastern ghat range a group of travellers travels through the deep forests to reach the rescue ...                See full summary », Arunava Chowdhury, Masoomeh Ab, 
Aditya Baliyan, 
Farhad Khairy, 
Suraiya Parvin",6.1
tt6800268,The Long Walk,"Drama, Horror, Mystery, An old Laotian hermit discovers that the ghost of a road accident victim can transport him back in time fifty years to the moment of his mother's painful death., Mattie Do, Yannawoutthi Chanthalungsy, 
Vilouna Phetmany, 
Por Silatsa, 
Noutnapha Soydara",6.9
tt23138450,Split,"Horror, ""Split"" is a horror release from directors Jack Mulvanerty and White Gardenia, two extreme horror films from two critically acclaimed extreme horror directors., Jack Mulvanerty, Emily E., 
Jack Mulvanerty, 
Allison Simon, 
Daniel Valient",6.3
tt6821108,Saving Grace,"Horror, Thriller, When Sarah becomes a remote carer to escape her violent city past, she discovers your demons can follow, turning tranquility into a terrifying nightmare., Gareth Carr, 
David Sullivan, Emily Wiseman, 
Kirsty McKenzie, 
Gary Boulter, 
Carole Sharkey-Waters",5.9
tt10083640,Bhoot Police,"Comedy, Horror, Two brothers whose job is to hunt and eradicate ghosts for money is assigned a project in a remote village, Pawan Kripalani, Saif Ali Khan, 
Arjun Kapoor, 
Jacqueline Fernandez, 
Yami Gautam",7.0
tt18311162,Surrogate,"Horror, A ghost horror about single mother and nurse Natalie who falls mysteriously ill and struggles to stop her family from being destroyed., David Willing, Kestie Morassi, 
Jane Badler, 
Taysha Farrugia, 
Louise Siversen",6.1
tt11813708,Alive,"Horror, Helen navigates a ravaged world with her boyfriend Kevin and her little brother Barney. Desperate to find help after Barney's infection slowly turns him into a zombie, they come upon a house where lives Dan, a man harboring a heavy secret., David Marantz, Ellen Hillman, 
Kian Pritchard, 
Neil Sheffield, 
Stuart Matthews",6.8
tt23726308,Masooda,"Horror, Thriller, The simple lives of Neelam, a single mother, and Nazia, her daughter, take a horrific turn when an evil force enters into their lives. The story revolves around how Gopi, their helpful neighbor, and Neelam face the odds and save Nazia., Sai Kiran, Thiruveer, 
Bandhavi Sridhar, 
Sangeetha Krish, 
Subhalekha Sudhakar",7.4
tt7329858,Pari,"Fantasy, Horror, Mystery, Arnab tries to help Ruksahana, who is found under mysterious circumstances in a house. He lets her stay at his home until he discovers something strange about her., Prosit Roy, Anushka Sharma, 
Parambrata Chattopadhyay, 
Rajat Kapoor, 
Ritabhari Chakraborty",6.6
tt12699576,Final Summer,"Horror, In the aftermath of a tragedy at a summer camp, a group of camp counselors find themselves fighting for their lives against a masked killer., John Isberg, Thom Mathews, 
Bishop Stevens, 
Carl Bailey, 
Nora Yates",6.2
tt14902008,Oh My Ghost,"Comedy, Horror, When a single women and her two friends reaches in a small town, they begin to discover their connection to the original Ghost and the secret legacy their grandfather left behind, R. Yuvan, Sunny Leone, 
Yogi Babu, 
Dharsha Gupta, 
Ramesh Thilak",6.2
tt11573276,Outpost,"Horror, A nightmare on a mountain, about a woman fighting demons where the demons are winning., Joe Lo Truglio, Dallas Roberts, 
Dylan Baker, 
Beth Dover, 
Becky Ann Baker",6.3
tt3392348,Red Rabbit Lodge,"Horror, A satire of the Giallo style spaghetti slashers, this film centers around a group of young men and women who meet violent ends at the eponymous Red Rabbit Lodge., Kevin Khachan, 
Alcia Cantero, Andrew Steel, 
Jessica Marchi, 
Matt James, 
Cate Feldmann",6.9
tt13409590,Ghost Writer 2,"Comedy, Drama, Horror, Naya, a novelist and works as a screenwriter in a company. In the midst of trying to survive with hiss sister, Darto, Naya again has to face a ghost., Muhadkly Acho, Tatjana Saphira, 
Deva Mahenra, 
Widyawati, 
Endy Arfian",7.2
tt5719786,Never Hike Alone,"Horror, Thriller, A hiker's survival skills are put to the test, when he stumbles upon the remains of an old abandoned camp and discovers its long dark secrets., Vincente DiSanti, Drew Leighty, 
Vincente DiSanti, 
Katie Schwartz, 
Robert DuBois",6.8
tt15684426,Treat,"Horror, A perfect town comes with a terrifying price. Allie West, an unpopular teenager who is dealing with issues beyond her years while struggling to fit in with her seemingly perfect small town....                See full summary », Jaki Bradley, Kiernan Shipka, 
Noah Robbins, 
Marin Ireland, 
Kyle Beltran",7.5
tt23129678,Bayi Ajaib,"Horror, Kosim, becomes suddenly rich after finding gold in a river in the village of Hirupbagja. He soon marries Sumi and lives a prosperous life as a landlord., Rako Prijanto, Vino G. Bastian, 
Adipati Dolken, 
Desy Ratnasari, 
T. Rifnu Wikana",7.2
tt8517144,Kafir: A Deal with the Devil,"Drama, Horror, Mystery, A family is being haunted by some strange happenings after the death of the father., Azhar Kinoi Lubis, Putri Ayudya, 
Sujiwo Tejo, 
Indah Permatasari, 
Rangga Azof",6.6
tt2351177,Bhooter Bhabishyat,"Comedy, Fantasy, Horror, A rib-tickling comedy about a group of spirits who, in their various idiosyncrasies, try and save their only haunt, their resting place, when some unscrupulous builders try and break it down to build a modern monstrosity., Anik Datta, Swastika Mukherjee, 
Parambrata Chattopadhyay, 
Sabyasachi Chakrabarty, 
Samadarshi Dutta",8.1
tt10266862,Five Nights at Freddy's: Demons of the Past,"Horror, Mystery, Thriller, Eight years after Mike Schmidt ventured out to stop child serial killer, William Afton, his presence has fallen silent, and no one can find him. Since then, Afton's legacy continues to ...                See full summary », Grey Rich, 
John Raya, John Raya, 
Grey Rich",7.7
tt7090638,The Swerve,"Drama, Horror, Thriller, A woman with a seemingly ideal life battles insomnia., Dean Kapsalis, Azura Skye, 
Bryce Pinkham, 
Ashley Bell, 
Zach Rand",6.6
tt20873488,Hidayah,"Horror, Bahri, a young man who lives in Mekarsari Village. One day, Bahri realized that something was wrong in Mekarsari Village. Out of curiosity, he also found out what was really going on in the village where he lived., Dedy Kopola, 
Monty Tiwa, Ajil Ditto, 
Givina Lukita, 
Alif Joerg, 
Unique Priscilla",6.7
tt11013610,KKN di Desa Penari,"Horror, Mystery, Six students who had to carry out KKN in a remote village are warned not to cross the boundary of the forbidden gate that leading to the mysterious place that may related to the figure of a beautiful dancer who began to disturb them., Awi Suryadi, Tissa Biani Azzahra, 
Adinda Thomas, 
Achmad Megantara, 
Aghniny Haque",6.0
tt13053618,Casting Kill,"Drama, Horror, Thriller, An identity fraudster posing as a casting director for a major Hollywood production, preys on actors desperate to win their big break., James Smith, Rob Laird, 
Rachel Chima, 
Jack Forsyth-Noble, 
Andrew Elias",8.0
tt9903716,Jessie,"Horror, Thriller, Set in an abandoned house, the film follows a team of professional ghost hunters trying to conduct a paranormal investigation to unveil the mystery of two sisters, Jessie and Amy, where Amy shows unusual mental and physical behaviour., Aswani Kumar V., Ashima Narwal, 
Sritha Chandana, 
Atul Kulkarni, 
Kabir Duhan Singh",6.8
tt15548074,The Sixth Secret,"Comedy, Horror, Mystery, At a late-night séance, attended by twelve people, the medium announces that three secrets will be revealed before midnight. However, as the bodies pile up, so do the secrets, leading to the darkest of them all., Mart Sander, Triin Lellep, 
Gregory Defleur, 
Ben Walton-Jones, 
Eha Urbsalu",5.9
tt21249546,The Sacred Riana 2: Bloody Mary,"Drama, Horror, Riana, who has been in a slump since losing Riani, gets news that the doll is now in an Elodia female dormitory. Riana asks her parents to move schools to Elodia. Riana's request is ...                See full summary », Billy Christian, The Sacred Riana, 
Brooklyn Alif Rea, 
Frisly Herlind, 
Sharon Sahertian",7.5
tt15658626,Here for Blood,"Comedy, Horror, When his girlfriend, Phoebe, is swamped with college exams; Tom O'Bannon, a rowdy pro-wrestler struggling to make ends meet, agrees to fill in as a last-minute replacement for her well ...                See full summary », Daniel Turres, Shawn Roberts, 
Maya Misaljevic, 
Joelle Farrow, 
Tara Spencer-Nairn",8.5
tt10763342,I'm Haunted,"Horror, A woman believes her apartment is haunted and begins a video blog to share her experiences with her subscribers., Brandon Rhiness, Elizabeth Chamberlain, 
Emily Anne Salkeld, 
Gay Andrews, 
Sarah Louise",6.5
tt15058024,The Rise of the Beast,"Horror, A group of activists break into a government facility in hope to expose what they're doing.. Only to realise they are in more danger than they could of ever imagined when a wild beast breaks free., Jack Ayers, Sian Altman, 
Sarah T. Cohen, 
Sam Sharma, 
Giedre Jackyte",6.0
tt11999966,Flowing,"Horror, Thriller, In the past few days Rome has been the scene of a singular event: when it rains, the manholes exhale a dense steam whose origin and composition is unknown. No one can imagine that whoever ...                See full summary », Paolo Strippoli, Fabrizio Rongione, 
Cristiana Dell'Anna, 
Francesco Gheghi, 
Aurora Menenti",6.6
tt6381052,Sleep Has Her House,,7.4
tt14080416,The Ones You Didn't Burn,"Horror, After their father passes away, two siblings return to their old family farm to sell off the land. However, darker forces may be at play that will force them to reanalyze their relation to their ancestor's land., Elise Finnerty, Samuel Dunning, 
Elise Finnerty, 
Estelle Girard Parks, 
Jenna Rose Sander",7.0
tt15560626,Bhoothakaalam,"Drama, Horror, Mystery, Following the death of a family member, a mother and son experience mysterious events which distort their sense of reality and make them question their sanity., Rahul Sadasivan, Shane Nigam, 
Revathi, 
Saiju Kurup, 
Valsala Menon",7.5
tt11859058,Walking Against the Rain,"Drama, Fantasy, Horror, WALKING AGAINST THE RAIN tells the story of two strangers, Blair and Tommy who are navigating their way across a barren landscape in a desperate attempt to find each other. With their only ...                See full summary », Scott Lyus, Sophia Eleni, 
Reece Douglas, 
James Swanton, 
Johnny Vivash",7.6
tt7793266,Stoyan,"Horror, Thriller, Maika is a mother who losts her son Stoyan, while the body of a young woman who has been strangled appears in another part of the same city. Israel is the detective in charge to the ...                See full summary », Roberto Ruiz Céspedes, Marta Milans, 
Tristán Ulloa, 
Jimmy Shaw, 
Natalia Rodríguez",6.2
tt18938222,The Christmas Tapes,"Comedy, Horror, In this Christmas-Horror Anthology, a family's movie night on Christmas Eve is interrupted by a stranger, insistent on making the next Christmas 'classic' film himself., Robert Livings, 
Randy Nundlall Jr., Greg Sestero, 
Vernon Wells, 
Dave Sheridan, 
Janice Angela Burt",5.9
tt16306374,Teluh,"Drama, Horror, Thriller, about a terror that started with someone's murder of Yulia. She is an employee and the mistress of the director and owner of a batik company. namely Mr. Indra., Dedy Mercy, Baron Hermanto, 
Ferdi Ali, 
Monique Henry, 
Farahdiba Ferreira",6.1
tt15341964,Camera Error,"Horror, Who knows about live murder? Will there be a camera malfunction or camera error?, Agaran, Agaran, 
Sudhir Reddy Gujjula, 
Prabakar, 
Harini Prasanna",8.7
tt5891062,The Brain That Wouldn't Die,"Comedy, Horror, Sci-Fi, After his fiancée is killed in a car accident, a gifted surgeon revives her severed head in hopes of finding her a new body., Derek Carl, Rachael Perrell Fosket, 
Patrick D. Green, 
David Withers, 
Jason Reynolds",7.1
tt19445266,Razzennest,"Comedy, Horror, South African enfant terrible filmmaker and artiste-cineaste Manus Oosthuizen meets with Rotten Tomatoes-approved indie film critic Babette Cruickshank in an Echo Park sound studio. With ...                See full summary », Johannes Grenzfurthner, Sophie Kathleen Kozeluh, 
Michael Smulik, 
Anne Weiner, 
Roland Gratzer",6.2
tt7797658,Awe!,"Drama, Fantasy, Horror, Unusual (multiple) people tend to meet at a Restaurant and their life-changing moments take place in order to know about a single person., Prasanth Varma, Kajal Aggarwal, 
Nithya Menen, 
Srinivas Avasarala, 
Regina Cassandra",7.6
tt10696116,Do Not Disturb,"Horror, Love is all consuming in this narcotic nightmare crafted by writer/director John Ainslie. Do Not Disturb is a psychedelic exploration of love, lust and carnal desire., John Ainslie, Kimberly Laferriere, 
Rogan Christopher, 
Janet Porter, 
Christian McKenna",7.8
tt21114474,Baby Oopsie 2: Murder Dolls,"Horror, The bloodthirsty baby is BACK. After being possessed by the powers of darkness and enabling Baby Oopsie's grisly killing spree, Sybil snaps to her senses and vows to save her ...                See full summary », William Butler, Justin Armistead, 
Josephine Bullock, 
Tim Dorsey, 
Elissa Dowling",6.0
tt22205036,Blood Flower,"Fantasy, Horror, Mystery, A young apprentice healer tries to suppress his supernatural abilities so he can fit in with the other kids, but when a malicious spirit breaks out in his apartment he decides to use his abilities while dark family secrets are revealed., Dain Said, Idan Aedan, 
Bront Palarae, 
Remy Ishak, 
Nadiya Nissa",5.9
tt10850940,Buzz Cut,"Comedy, Horror, The Hash House Harriers (""a drinking club with a running problem"") encounter a killer Bee Keeper in a crazy Kiwi horror-comedy that is part Animal House and part 80's slasher movie., Martin Renner, Ben Blakely, 
Zoë Helen Boyle, 
Ashton Brown, 
Drew Carter",7.7
tt15767652,Don't Talk to Strangers,"Horror, Mystery, Thriller, This elevated horror tale follows the emotionally unstable Emmy, who is led to Ireland where a Stranger guides her investigation of a family curse and its sinister origins., Anthony Baldino, 
Ryan Lacen, Paige Henderson, 
Brendan McCay, 
Mike Baker, 
Maria Beltramini",7.6
tt6608136,Bliss,"Drama, Horror, Mystery, After she gets into a film-production accident that leaves her crippled, successful actress Jane Ciego slowly transitions into madness after experiencing horrors and torture in her own home., Jerrold Tarog, Iza Calzado, 
TJ Trinidad, 
Ian Veneracion, 
Adrienne Vergara",6.7
tt23860842,Evil,"Horror, Film starts with anbu, he dreams a bad visual which he gets regularly in his dreams, so to understand about the nightmare he plans a trip with his Girlfriend Pavithra and along with roommate Harish to visit a haunted Church., Jagan Aloysius, Vijay Akash, 
Jeeva, 
Lavika, 
Nithya Raj",8.7
tt3683440,Deyyam,"Horror, This film explores the competing strengths of a father's love and an evil spirit's will to possess., Ram Gopal Varma, Tanikella Bharani, 
Swathi Deekshith, 
Swati Dixit, 
Aahuthi Prasad",8.0
tt10929458,The Creeping,"Horror, A concerned young woman moves home to look after her ailing grandmother and soon finds herself fighting a malevolent presence with a dark secret., Jamie Hooper, Leon Ancliffe, 
Taliyah Blair, 
Pauline Hooper, 
Pete Hooper",6.4
tt20863740,Miltown,"Horror, Thriller, When an ancient being infiltrates an imaginative young man's family ranch, he must take it upon himself to discover who can be trusted and who is turning them against each other., Chris Beyrooty, 
Connor Martin, Clay Flaten, 
John Adams, 
Zelda Adams, 
Henry Lynch",9.2
tt4945764,Impuratus,"Horror, Mystery, A police detective Clayton Douglas (Tom Sizemore) is summoned to a remote hospital to witness a mysterious Civil War veteran's outrageous death-bed confession that forces him to accept the supernatural., Mike Yurinko, Tom Sizemore, 
Lew Temple, 
Robert Miano, 
Airen DeLaMater",7.9
tt17425006,Nhà Khong Bán,"Drama, Horror, The story happened in the early 90s, when Mrs. Ngoc returned to her hometown to sell her father's old house with her brother, Mr. Nga., Hoang Tuan Cuong, Nam Em, 
Viet Huong, 
Hanh Thuy Ngo Pham, 
Huu Tin",6.2
tt15209814,The Wendigo,"Horror, Mystery, Thriller, After a social media star disappears in the woods of North Carolina, his friends are set to figure out what happened to him. Ignoring the legend of the cursed land was only their first mistake., Jake Robinson, Matthias Margraves, 
Jake Robinson, 
Hunter Redfern, 
Tyler Gene",6.0
tt8047208,Taxiwala,"Comedy, Horror, Thriller, A job monger, Shiva ends up as a taxiwala only to realise that his ride is a beyond what anyone could have expected., Rahul Sankrityan, Vijay Deverakonda, 
Priyanka Jawalkar, 
Malvika Nair, 
Madhunandan",6.9
tt14954636,Inang,"Horror, Thriller, Grappling with an unplanned pregnancy, a woman turns in desperation to a mysterious older couple who promise to take care of her baby., Fajar Nugros, Naysila Mirdad, 
Dimas Anggara, 
Lydia Kandou, 
Rukman Rosadi",6.5
tt22259668,The Twelve Slays of Christmas,"Horror, When a trio of lovely young ladies get their car stuck in a snowstorm, they take shelter in a looming Gothic manor, lorded over by a sinister old man. As their host sits them down for a ...                See full summary », William Butler, Cody Renee Cameron, 
Dare Taylor, 
Tom Fitzpatrick, 
Lauren Nicole Smith",6.5
tt14642156,Reunion from Hell 2,"Horror, Picking up two years after the events of the first film, we follow Riley Conner and his friends as they leave to celebrate Christmas at a secluded cabin in the mountains after an anonymous ...                See full summary », Hayden Newman, 
Sam Hodge, Lisa Wilcox, 
Mark Patton, 
James Stokes, 
Danny Hassel",9.0
tt10280220,Ghost Writer,"Comedy, Drama, Horror, An old diary containing dark secrets is found by Naya, a novelist who has been on a writer's block for 3 years. This book contains great materials for her latest novel, but something unexpected starts to happen., Bene Dion Rajagukguk, Tatjana Saphira, 
Ge Pamungkas, 
Deva Mahenra, 
Ernest Prakasa",6.6
tt5778410,Cryptids,"Horror, An anthology film about a paranormal radio show accepts calls from individuals who have encountered creatures from the unknown., Brett DeJager, 
Zane Hershberger, 
John William Holt, 
Robert Kuhn, 
Billy 'Bloody Bill' Pon, 
Justin M. Seaman, John Bloom, 
Bianca Allaine, 
Jordan Beltz, 
Allison Berg",6.8
tt21941808,Doll Fluids,"Horror, Two tortured souls meet and end in pain and mutilation., Jack Mulvanerty, K. Hell, 
Jack Mulvanerty",6.6
tt8226804,The Wrong Tenant,"Horror, Thriller, A broke couple struggling to make ends meet rent out their spare room to a new tenant - except he's the former homeowner and he wants his house back., Oren Benamor, Erin O'Brien, 
Erik Aude, 
Nick Lopez, 
Hymnson Chan",6.0
tt10273738,The Abandon,"Horror, Sci-Fi, Thriller, A wounded soldier awakens in a strange cube that tests his physical and mental limits as he attempts to find a way to escape against a ticking clock., Jason Satterlund, Jonathan Rosenthal, 
Tamara Perry, 
Regis Terencio, 
Dan Kyle",7.2
tt11469882,Appetite for Sin,"Horror, ""Appetite For Sin"" is a Horror Feature Film about the story of women vampires walking among the living in Los Angeles. The lead Vampire Sarah Hase, is searching for the most current Vampire...                See full summary », Matthew Vinaja, Bill Victor Arucan, 
Robert Bess, 
G. Larry Butler, 
Joe Castro",6.0
tt15711610,Rupintojelis,"Horror, Thriller, After classmates destroy life-size wooden folk art statues during a wild high school graduation party at a remote cottage, a mysterious killer starts picking them off one by one., Jonas Trukanas, Sarunas Rapolas Meliesius, 
Gabija Bargailaite, 
Marius Repsys, 
Donatas Simukauskas",6.8
tt13550666,Jagat Arwah,"Fantasy, Horror, Tells about the journey of Raga to find his true identity as a guardian of the universe. With the help of his uncle Jaya, Raga must face the forces of evil in order to protect two universes, the human world and the spirit world., Ruben Adrian, Ari Irham, 
Oka Antara, 
Cinta Laura Kiehl, 
Sheila Dara Aisha",7.3
tt9509866,The Guy Who Didn't Like Musicals,"Comedy, Horror, Musical, Paul is an average guy. He likes movies, and pizza, and average guy things. He does not like - musicals. But Paul's small world is about to come crashing down under the weight of ...                See full summary », Nick Lang, Jon Matteson, 
Lauren Lopez, 
Joey Richter, 
Jaime Lyn Beatty",8.4
tt21154728,Kalian Pantas Mati,"Horror, Rakka has the ability to communicate with the dead. He uses his abilities to stop an evil spirit filled with vengeance against his schoolmates and helps a beautiful ghost to restore his memories., Ginanti Rona, Emir Mahira, 
Zee JKT48, 
Andrew Barret, 
Farandika",7.4
tt11509538,Haunted Hills,"Horror, The film 'Haunted Hills' revolves around a honeymoon couple. The wife dies accidentally, and her soul remains in a painting that she leaves incomplete., Sanjeev Kumar Rajput, Sharan Anandani, 
Gavie Chahal, 
Krishna Chaturvedi, 
Nitin Dixit",7.5
tt23635346,Livescream,"Horror, A prankster finds himself trapped in a dark room. Things turn bloody when a masked figure gives him instructions to use a torture wall or else his loved ones will suffer., Perci M. Intalan, Elijah Canlas, 
Phoebe Walker, 
Katrina Dovey, 
Lucky Mercado",7.7
tt20413812,New Religion,"Drama, Horror, Miyabi lost her only daughter in an accident. After her daughter's death, she got a divorce. She now works as a call girl and is living with her new boyfriend. One day, she meets a weird ...                See full summary », Keishi Kondo, Daiki Nunami, 
Satoshi Oka, 
Saionji Ryuseigun, 
Kaho Seto",7.4
tt10943762,The Red Tide Massacre,"Horror, A female TV reporter investigating the red tide environmental disaster in Southwest Florida becomes the target of an unknown monster., John A. Russo, 
Gavin Peretti, 
Joseph M. Setele, Michael Paré, 
Susan Elle, 
Sam Schweikert, 
Rich Sands",9.0
tt19072268,Pee Nak 3,"Comedy, Horror, A group of friends have to break a curse from an ancient spirit and have a friend ordained as a monk., Phontharis Chotkijsadarsopon, Rinat Abushaev, 
Phiravich Attachitsataporn, 
Kuytae Oppa, 
Pond Khunnapat Pichetworawut",6.0
tt21058286,Urban Myths,"Horror, Deals with the vivid everyday life horrors that can be easily encountered in familiar places around subjects like noise between floors, secondhand furniture, mannequins, and social media., Won-Chan Hong, AleXa, 
Jae-Hyun Bong, 
So-Jung Chu, 
Hoya",5.9
tt13261048,La Bruja,"Horror, Thriller, 40 years ago, a man made a pact with a witch in exchange for the life of his granddaughter when she turned 15. Now the time has come, and the family must fight., Ronny A. Sosa, Orestes Amador, 
Hony Estrella, 
Guillermo Liriano, 
Lumi Lizardo",9.0
tt5755816,Blood and Bones,"Drama, Horror, An eight part anthology centered on unethical behavior in a hyper-contemporary society., Xavier Baeyens, 
Benjamin Rider, Annabelle Lanyon, 
Ethan Taylor, 
Leo Ulph, 
Charlie Collins",7.2
tt9110340,Andhaghaaram,"Horror, Mystery, Thriller, As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences., V. Vignarajan, Vinoth Kishan, 
Arjun Das, 
Pooja Ramachandran, 
Kumar Natarajan",7.5
tt14987308,Ego,"Drama, Horror, Thriller, Paloma decides to access a dating website for people of the same sex (female). She is surprised when she finds an profile for a girl who looks exactly like her. He doppelgänger threatens to impersonate her, and to erase her identity forever., Alfonso Cortés-Cavanillas, Alicia Borrachero, 
Pol Monen, 
María Pedraza, 
Marian Álvarez",7.4
tt5343954,The Arrangement,"Horror, Thriller, Two lonely detectives investigate a series of mysterious midnight deaths. The first victim has a picture of her with the next, and with each death the picture changes to show the next victim., Jake Hunsicker, Eric Roberts, 
Britney Amber, 
Deborah Twiss, 
Brian Anthony Wilson",6.6
tt15528116,The Timekeepers of Eternity,"Animation, Horror, Mystery, Mr Toomey obsessively tears paper to control his childhood monsters, but when he wakes mid-flight to Boston to find most of the other passengers disappeared, he must confront the paper nightmare which threaten to rip everything apart., Aristotelis Maragkos, Bronson Pinchot",6.9
tt5501124,Lapachhapi,"Drama, Horror, Mystery, A new-born Indian baby... An age-old horror practice and the fact how evil are certain human practices, Vishal Furia, Aparna Ambawane, 
Vikram Gaikwad, 
Anil Gawas, 
Dhanashree Khandkar",7.6
tt16427398,Dark Nature,"Horror, It tells the story of a therapy group that is forced to confront the monsters of their past when an isolated weekend retreat tests their emotional resilience and ability to survive., Berkley Brady, Madison Walsh, 
Hannah Emily Anderson, 
Daniel Arnold, 
Helen Belay",6.6
tt13449566,WJHC AM,"Comedy, Horror, Thriller, A smart ass DJ wants to start a career in radio, but the only place that will hire him is an old Southern Gospel Radio station. His first night shift happens during Y2K AND the rapture. Literally, all hell breaks loose., Vinnie Vineyard, 
Luke Walker, Vinnie Vineyard, 
Tracy Yaste, 
Luke Walker, 
Travis Graves",9.6
tt21078792,Rewilding,"Horror, Nature flourishes. Nature heals. And nature waits., Ric Rawlins, Natasha Neckles, 
Daniel Charles Doherty, 
Samantha Elizabeth Hudson, 
Georgina Palmer",6.8
tt21808698,Poor Herman,"Comedy, Horror, In this satire comedy-horror, four frenemies go out for a Halloween costume party, only to embark on another saga along the way., Punjamean Martin, Sara Alavi, 
Punjamean Martin, 
Deonitus Phoenix Black, 
Maritza Arenas",7.4
